Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Make Encoded,Car Model Encoded
-0.2730136924919278,-1.7512235812213384,-2.5863988186880804,-2.5038493052526056,3.9544141641745356,26830.0,0.581315779160867,0.5285166227966217
0.7627320033993689,-0.18465853251254455,0.6684546262828932,-0.08113508468038728,-0.9371705589274831,213195.0,0.7131270148540482,0.007644963695065458
-6.487487867839707,1.5385630210671288,0.683283115781622,-0.05798813352842341,-0.0739497254388914,221580.0,0.9767494862404107,1.4045280494674208
0.7627320033993689,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.6454009691349349,100550.0,1.3721831933199544,-1.4365900910865224
-0.2730136924919278,2.008532535679767,0.6981116052803509,0.9990559690779266,0.9331412469644658,330000.0,1.5039944290131357,1.6886398635228153
0.7627320033993689,-0.18465853251254455,0.42378454955386785,2.0175218197643368,-2.6636122259046666,200000.0,1.8994281360926795,1.2387961579351074
0.7627320033993689,-0.9679410568669415,-1.096135624065835,-0.829553171927219,0.21379055239063874,43090.0,2.0312393717858606,1.4755560029812693
0.7627320033993689,-1.7512235812213384,-1.7041036935137164,-1.5085304057181592,1.3647516637087613,60500.0,1.3721831933199544,-1.4602660755911385
0.7627320033993689,-1.35958231904414,-1.0071646870734623,-0.9375722773030504,-0.5055601421831876,67000.0,-1.1322302848504893,1.4992319874858857
-0.2730136924919278,-0.18465853251254455,0.609140668287978,-0.08113508468038728,-0.9371705589274831,212500.0,0.7131270148540482,0.007644963695065458
0.7627320033993689,-0.9679410568669415,-0.19901200939274216,0.02688402069544411,0.06992041347587336,75000.0,-1.000419049157308,0.3627847312643083
-0.2730136924919278,-0.18465853251254455,0.5424124655436984,1.454279341733216,-0.3616900032684222,155000.0,0.9767494862404107,1.3571760804581885
-0.2730136924919278,1.5385630210671288,0.8908819687638254,1.3462602363573846,-0.3616900032684222,64000.0,-0.7367965777709454,-0.6316066179295717
-0.2730136924919278,-0.4196432898188635,-1.4668478615340554,-1.5856869095580388,1.3647516637087613,31015.0,1.108560721933592,-1.7443778896465327
-0.2730136924919278,0.7552804967127319,1.3728078774725117,1.454279341733216,-0.5055601421831876,304995.0,-1.2640415205436704,-0.20543889684648028
-0.2730136924919278,-0.34131503738342406,0.23842843081975773,-0.2508793931281223,-0.7933004200127177,192500.0,0.7131270148540482,-1.5786459981142194
-0.2730136924919278,-0.18465853251254455,1.1874517587384015,1.284535033285481,-0.7933004200127177,190000.0,1.3721831933199544,0.7889524523473999
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.2178198643536568,222000.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,115000.0,-1.1322302848504893,1.1914441889258751
0.7627320033993689,-0.9679410568669415,-0.9256079948304539,-0.5363584573356767,0.6454009691349349,59000.0,-1.000419049157308,0.2917567777504598
0.7627320033993689,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.6454009691349349,102100.0,1.3721831933199544,-0.5842546489203394
-0.2730136924919278,1.773547778373448,1.4840215487129778,0.2583535322150828,-1.2249108367570138,417826.0,0.054070836388141995,-0.9867463854988147
-0.2730136924919278,0.7552804967127319,1.3728078774725117,1.454279341733216,-0.7933004200127177,304995.0,-1.2640415205436704,-0.20543889684648028
-0.2730136924919278,1.3819065161962494,0.7129400947790796,1.454279341733216,-0.2178198643536568,220300.0,-0.8686078134641267,-0.3474948038741774
0.7627320033993689,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,114000.0,-1.1322302848504893,1.1914441889258751
-0.2730136924919278,1.5385630210671288,0.683283115781622,-0.05798813352842341,-0.0739497254388914,239100.0,0.9767494862404107,1.4045280494674208
-0.2730136924919278,-0.34131503738342406,0.23842843081975773,-0.2508793931281223,-0.9371705589274831,192500.0,0.7131270148540482,-1.5786459981142194
-0.2730136924919278,1.5385630210671288,0.8908819687638254,1.3462602363573846,-0.3616900032684222,62500.0,-0.7367965777709454,-0.6316066179295717
